date,week,month,month_name,weekday,is_weekend,price_source,buy_mean_EUR_kWh,buy_max_EUR_kWh,v2g_max_EUR_kWh,A_cost_EUR,A_charge_EUR,C_cost_EUR,C_v2g_rev_EUR,C_charge_EUR,C_deg_EUR,C_v2g_kwh,C_saving_EUR,D_cost_EUR,D_v2g_rev_EUR,D_v2g_kwh,D_saving_EUR
2025-03-28,13,3,Mar,4,0,ML FORECAST 2025-03-28,0.11583582108162634,0.1518169108412973,0.28381691084129734,15.001954645843718,11.734563341495889,12.640716628825263,7.506633955741189,14.907037612738286,5.240312971828166,30.1466078017649,2.3612380170184544,12.843328158537332,8.172972710478753,33.0,2.1586264873063854
2025-03-29,13,3,Mar,5,1,ML FORECAST 2025-03-29,0.09346722007222423,0.12664135745754015,0.2576956570584984,13.426698336200086,10.159307031852258,10.372673801912741,5.639732035154678,11.063806146011878,4.94859969105554,25.689174944205106,3.054024534287345,10.880934566323416,4.242802265226485,19.368327921009953,2.54576376987667
2025-03-30,13,3,Mar,6,1,ML FORECAST 2025-03-30,0.08998709876871896,0.12222953998477855,0.25422953998477854,12.80100094537454,9.533609641026711,9.580138073380027,7.917806837791371,11.982993795319185,5.514951115852213,34.34312941322418,3.2208628719945125,10.002539927319983,7.03342278161114,30.731635949404424,2.7984610180545566
2025-03-31,14,3,Mar,0,0,ML FORECAST 2025-03-31,0.10551374161992964,0.14977228289951883,0.28177228289951883,13.78127967200756,10.513888367659733,11.865270225401549,7.255219348626631,13.880176602200013,5.2403129718281685,30.146607801764898,1.9160094466060116,12.357483883020322,6.274719182832904,26.0148287408773,1.4237957889872384
2025-04-01,14,4,Apr,1,0,ML FORECAST 2025-04-01,0.11487046423886649,0.15980535375944108,0.29180535375944106,15.07202623251985,11.804634928172021,13.291667600115673,6.273953917232312,14.617021826292447,4.94859969105554,25.689174944205106,1.7803586324041767,13.780781840801117,4.048962658375467,16.60951788277002,1.2912443917187328
2025-04-02,14,4,Apr,2,0,ML FORECAST 2025-04-02,0.12580891675765563,0.1627257536388784,0.2896153312109201,16.007261253925282,12.739869949577454,14.016280714775693,7.628239331683733,16.404207074631262,5.240312971828166,30.146607801764898,1.9909805391495894,14.674469880866779,6.6391406644219675,26.62878936242906,1.3327913730585035
2025-04-03,14,4,Apr,3,0,ML FORECAST 2025-04-03,0.11492884535330995,0.15062641445418162,0.28262641445418163,15.100974781067048,11.83358347671922,12.831423235766788,7.367404125560651,14.958514389499271,5.240312971828166,30.146607801764894,2.26955154530026,13.26544799502766,6.655631623351962,27.5,1.835526786039388
2025-04-04,14,4,Apr,4,0,ML FORECAST 2025-04-04,0.11553292153475547,0.1506955552635069,0.28269555526350687,15.11449804165209,11.847106737304264,12.908030956691668,6.183460067054512,14.142891332690642,4.94859969105554,25.689174944205106,2.2064670849604227,13.523248896521709,5.298439807588229,22.059358577320303,1.5912491451303818
2025-04-05,14,4,Apr,5,1,ML FORECAST 2025-04-05,0.0910230960239252,0.12308207349266585,0.25114992871111014,13.345236945122473,10.077845640774646,9.761708946221727,3.3341254005687873,8.76510337319014,4.330730973600375,16.24802671965913,3.5835279989007454,10.341575194195391,4.372814386950703,20.74862808226152,3.0036617509270815
2025-04-06,14,4,Apr,6,1,ML FORECAST 2025-04-06,0.07645466071314906,0.10672702464068726,0.23765217842172115,11.527335543308027,8.259944238960198,8.173352194620112,3.1363635529231537,6.978984773942891,4.330730973600375,16.24802671965913,3.3539833486879154,8.540252782691057,4.697869194340443,23.996299580638507,2.9870827606169694
2025-04-07,15,4,Apr,0,0,ML FORECAST 2025-04-07,0.09392507509734942,0.13720190025483248,0.2669612067318766,12.819706379649777,9.552315075301948,10.860856541287987,5.777959153381269,11.690216003613713,4.94859969105554,25.68917494420511,1.9588498383617896,11.42502519779939,3.0666237404083336,13.774568758766367,1.3946811818503857
2025-04-08,15,4,Apr,1,0,ML FORECAST 2025-04-08,0.11523335603619407,0.15950558489275918,0.2915055848927592,14.976492458943188,11.70910115459536,13.230513095139884,6.268720192512409,14.55063359659675,4.948599691055541,25.689174944205106,1.745979363803304,13.639637953381392,4.159950432654089,17.115711308990118,1.3368545055617957
2025-04-09,15,4,Apr,2,0,ML FORECAST 2025-04-09,0.1167251650814879,0.15180307158222067,0.2838030715822207,15.411389094141533,12.143997789793707,12.9842960080944,7.377590283215145,15.121573319481378,5.240312971828166,30.146607801764898,2.427093086047133,13.621311635170262,6.635994579174824,27.23246781273147,1.7900774589712718
2025-04-10,15,4,Apr,3,0,ML FORECAST 2025-04-10,0.1136985011433531,0.14637009267240397,0.278370092672404,14.985166791281053,11.717775486933224,12.657463883089072,7.2673091861843,14.684460097445205,5.240312971828167,30.146607801764894,2.3277029081919807,13.402362061222513,6.092039669272202,25.115539117096215,1.5828047300585393
2025-04-11,15,4,Apr,4,0,ML FORECAST 2025-04-11,0.11141501396843943,0.15033956045413896,0.282339560454139,14.570961870801085,11.303570566453256,12.683832219207495,7.26717749147123,14.710696738850558,5.240312971828168,30.146607801764898,1.8871296515935896,13.317951701879672,3.7963661941264535,15.892570348577559,1.2530101689214135
2025-04-12,15,4,Apr,5,1,ML FORECAST 2025-04-12,0.08968439996883533,0.11142494892062986,0.24342494892062988,13.152259720519346,9.884868416171518,9.606073618369404,5.8777186068048595,10.370192534118722,5.11359969105554,28.210405446804756,3.5461861021499423,9.951335405013364,5.892578971360824,28.115711308990118,3.2009243155059828
2025-04-13,15,4,Apr,6,1,ML FORECAST 2025-04-13,0.07581201504835361,0.11463928385917889,0.2453494342436049,11.501458687435221,8.234067383087392,8.256136812166137,3.1501454260534243,7.075551264619186,4.330730973600375,16.24802671965913,3.2453218752690844,8.8298313149429,3.0402862606604684,16.035019795091053,2.6716273724923205
2025-04-14,16,4,Apr,0,0,ML FORECAST 2025-04-14,0.10183021890062777,0.1418730465542122,0.2720721142847267,13.666825845294476,10.399434540946649,11.712121264823264,5.9469660619481175,12.710487635715841,4.94859969105554,25.68917494420511,1.954704580471212,12.261707207578297,4.826767672467128,21.125692953180867,1.4051186377161784
2025-04-15,16,4,Apr,1,0,ML FORECAST 2025-04-15,0.11052888767298967,0.15086817329023477,0.2828681732902348,14.515227446806524,11.247836142458695,12.723806950562443,6.089473472410495,13.8646807319174,4.94859969105554,25.689174944205106,1.791420496244081,13.370825609710657,4.827911929632882,20.58136921138024,1.1444018370958666
2025-04-16,16,4,Apr,2,0,ML FORECAST 2025-04-16,0.11324135737156,0.14656165047498973,0.2785616504749897,14.871080543714875,11.603689239367046,12.581405694542484,7.280534367753928,14.621627090468245,5.240312971828167,30.146607801764898,2.289674849172391,13.036362614627839,5.461762213160137,22.615711308990118,1.8347179290870361
2025-04-17,16,4,Apr,3,0,ML FORECAST 2025-04-17,0.10810631097519302,0.14614563002061753,0.27814563002061754,14.32845596361392,11.061064659266092,12.195073387626369,6.043771063871805,13.290244760442633,4.94859969105554,25.689174944205106,2.13338257598755,12.770765539655168,6.431786838546833,27.5,1.5576904239587517
2025-04-18,16,4,Apr,4,0,ML FORECAST 2025-04-18,0.10732454999404262,0.13520054588850913,0.26720054588850917,14.369627209685913,11.102235905338084,12.180379794452591,7.044215499794333,13.984282322418757,5.240312971828166,30.146607801764894,2.1892474152333214,12.779664946792602,5.555790122041943,23.781564727136217,1.5899622628933106
2025-04-19,16,4,Apr,5,1,ML FORECAST 2025-04-19,0.09099762694757972,0.12094705828927592,0.25010699565621985,13.24926759778656,9.98187629343873,10.257856548317562,5.519650079005198,10.828906936267222,4.94859969105554,25.689174944205106,2.991411049468997,10.731704905061854,3.7507618635616238,17.618661183690442,2.517562692724706
2025-04-20,16,4,Apr,6,1,ML FORECAST 2025-04-20,0.07745932903886026,0.11143906496905732,0.24343906496905732,11.799779597178407,8.532388292830579,8.249723063595118,3.17294102647837,7.091933116473111,4.330730973600376,16.24802671965913,3.550056533583289,9.028301923296022,3.119172982816517,15.616712871131766,2.7714776738823854
2025-04-21,17,4,Apr,0,0,ML FORECAST 2025-04-21,0.10553453461442146,0.14646979460909113,0.27846979460909116,13.869623126998771,10.602231822650943,12.018662116207551,6.6620487540225914,13.567111179174603,5.1135996910555415,28.210405446804767,1.8509610107912202,12.42581321314198,5.9297837616201665,25.31083671882429,1.443809913856791
2025-04-22,17,4,Apr,1,0,ML FORECAST 2025-04-22,0.10937476153442464,0.14625417173326843,0.27825417173326844,14.5416908815445,11.274299577196672,12.289381134560102,6.660920695385717,13.836702138890278,5.11359969105554,28.210405446804764,2.2523097469843982,13.00350028487279,4.556895967442014,19.368327921009953,1.5381905966717113
2025-04-23,17,4,Apr,2,0,ML FORECAST 2025-04-23,0.11626618948057327,0.158888976909804,0.290888976909804,15.173693151880581,11.906301847532752,13.177290783478826,6.978248267682149,15.041939360105435,5.11359969105554,28.21040544680476,1.9964023684017551,13.764231675314806,6.2527948285027914,25.366654008089647,1.4094614765657756
2025-04-24,17,4,Apr,3,0,ML FORECAST 2025-04-24,0.11639376191759825,0.15072616023372504,0.28272616023372504,15.260206783457821,11.992815479109993,12.958008048831354,7.371067384263155,15.088762461266342,5.240312971828166,30.146607801764894,2.302198734626467,13.87448045937941,4.27905095387039,17.52179640238621,1.3857263240784121
2025-04-25,17,4,Apr,4,0,ML FORECAST 2025-04-25,0.11044341480243529,0.14224412918472007,0.2742441291847201,14.696228490847055,11.428837186499226,12.476531131141513,7.260598421626191,14.496816580939537,5.240312971828166,30.1466078017649,2.219697359705542,12.990202700105018,6.814418687198517,28.210405446804764,1.7060257907420375
2025-04-26,17,4,Apr,5,1,ML FORECAST 2025-04-26,0.08878674978821798,0.11469619504210728,0.24431818661223204,13.01304855719502,9.745657252847192,9.729146107905738,4.791971913189836,9.737518330040034,4.78359969105554,23.167944441605457,3.2839024492892825,10.202070918535247,3.429070758048772,16.60951788277002,2.8109776386597733
2025-04-27,17,4,Apr,6,1,ML FORECAST 2025-04-27,0.07554629793715582,0.11034171442002438,0.240792906507103,11.457630894622977,8.19023959027515,8.183978953741024,3.138611718712092,6.99185969885274,4.330730973600375,16.24802671965913,3.273651940881953,8.77273491155129,2.0854912169381765,11.079767740352771,2.684895983071687
2025-04-28,18,4,Apr,0,0,ML FORECAST 2025-04-28,0.09198024345381528,0.12892089575324953,0.2578095333563981,12.680329984447894,9.412938680100067,10.560033116162142,6.752962445647444,12.072682589981422,5.240312971828166,30.1466078017649,2.1202968682857524,10.957541202374454,5.493033779577029,24.646607801764894,1.7227887820734402
2025-04-29,18,4,Apr,1,0,ML FORECAST 2025-04-29,0.1096608066258092,0.15107464966530917,0.28307464966530915,14.361168315075975,11.093777010728148,12.554419775953473,6.151755026523222,13.757575111421156,4.9485996910555405,25.68917494420511,1.806748539122502,13.21570502860497,4.411076855138413,18.538379074597586,1.1454632864710046
2025-04-30,18,4,Apr,2,0,ML FORECAST 2025-04-30,0.11600816617401899,0.1520188699258541,0.2840188699258541,15.138476267244705,11.871084962896877,12.915603246424034,7.319797426158271,14.995087700754137,5.240312971828167,30.146607801764894,2.2228730208206713,13.505248812635536,5.0586343079848035,20.74862808226152,1.6332274546091696
2025-05-01,18,5,May,3,0,ML FORECAST 2025-05-01,0.11221183434381383,0.14296663958203237,0.27440101422275287,14.912256364411984,11.644865060064156,12.710538260526894,6.120678394163589,13.882616963634943,4.94859969105554,25.689174944205106,2.2017181038850904,13.229642437792133,6.957600560943437,29.125520245901615,1.682613926619851
2025-05-02,18,5,May,4,0,ML FORECAST 2025-05-02,0.10841178306810388,0.1428799484126434,0.2742528239287002,14.367339094381087,11.09994779003326,12.204803224282678,6.068569361782607,13.324772895009744,4.94859969105554,25.689174944205106,2.1625358700984094,12.68930516935563,4.343689173060026,18.407728915137312,1.6780339250254581
2025-05-03,18,5,May,5,1,ML FORECAST 2025-05-03,0.08464884015503371,0.1105545374981694,0.2405623119322518,12.672231693496808,9.404840389148982,8.905499467489587,3.1644586336882377,7.739227127577449,4.330730973600375,16.24802671965913,3.766732226007221,9.269312924471802,3.3667721009895457,17.115711308990118,3.402918769025007
2025-05-04,18,5,May,6,1,ML FORECAST 2025-05-04,0.07452987583416883,0.10658231969974528,0.23760239564969016,11.442835735585533,8.175444431237706,8.190919419436472,3.135304543683797,6.995492989519895,4.330730973600375,16.24802671965913,3.2519163161490603,9.097218454221533,3.673248134515039,18.935679792597575,2.3456172813639995
2025-05-05,19,5,May,0,0,ML FORECAST 2025-05-05,0.08561438117901725,0.1208563957188484,0.2507690125223748,12.190194338406595,8.922803034058768,9.870418605613988,5.525542693542382,10.447361608100831,4.94859969105554,25.689174944205106,2.319775732792607,10.691503898122358,4.498155456058784,20.74862808226152,1.4986904402842374
2025-05-06,19,5,May,1,0,ML FORECAST 2025-05-06,0.0932977155546824,0.12251241519963309,0.25256586979564444,12.886842604931712,9.619451300583883,10.523875704583723,5.583807602943516,11.159083616471698,4.94859969105554,25.689174944205106,2.3629669003479883,11.247158172579397,3.436936100880966,15.946749895200664,1.6396844323523148
2025-05-07,19,5,May,2,0,ML FORECAST 2025-05-07,0.09402823724374283,0.12436286999101516,0.2520927201338912,13.038930582222275,9.771539277874446,10.80508030219985,5.026276844936664,11.047757456080975,4.783599691055539,23.167944441605453,2.233850280022425,11.326823649846443,5.497104552720597,25.198204001382628,1.712106932375832
2025-05-08,19,5,May,3,0,ML FORECAST 2025-05-08,0.09843518251227527,0.13213105539637168,0.2605683614769662,13.574276123801091,10.306884819453265,11.261627092877053,5.780094557977214,12.09312195979873,4.948599691055539,25.6891749442051,2.312649030924039,11.806977934651915,4.906056361419768,22.33785219332512,1.7672981891491766
2025-05-09,19,5,May,4,0,ML FORECAST 2025-05-09,0.10358589554939883,0.13619272820972475,0.26692374585359346,14.0241684357947,10.75677713144687,11.877942857982493,5.975996881877311,12.905340048804266,4.94859969105554,25.689174944205106,2.1462255778122064,12.399498033370218,4.853120049157525,21.125692953180867,1.6246704024244814
2025-05-10,19,5,May,5,1,ML FORECAST 2025-05-10,0.08477457425026118,0.11149697586057403,0.24081915762331071,12.6477967356706,9.380405431322771,8.915072906835883,3.1587254432593403,7.743067376494848,4.330730973600375,16.24802671965913,3.7327238288347164,9.520583266310593,2.766044882470373,14.333569524615623,3.127213469360006
2025-05-11,19,5,May,6,1,ML FORECAST 2025-05-11,0.06847676207788388,0.10621522069477594,0.23306093058246075,11.096042217297779,7.828650912949951,7.407082286027126,2.9989862019032425,6.075337514329993,4.330730973600375,16.24802671965913,3.6889599312706522,7.880215483870873,2.5849233117737738,14.009041695790643,3.2158267334269057
2025-05-12,20,5,May,0,0,ML FORECAST 2025-05-12,0.08684555873832112,0.12224509659705246,0.2530606780599548,12.281468282003132,9.014076977655305,10.12660308400936,6.610767016065324,11.497057128246519,5.240312971828168,30.146607801764894,2.1548651979937716,10.659607672230376,5.975861364303544,27.5,1.6218606097727566
2025-05-13,20,5,May,1,0,ML FORECAST 2025-05-13,0.10523349123561382,0.14656818057032103,0.27856818057032107,13.91342601512634,10.646034710778512,12.086145252788786,6.077578661271129,13.215124223004374,4.9485996910555405,25.68917494420511,1.8272807623375549,12.48957723437712,5.528891545853387,23.338596993388492,1.4238487807492213
2025-05-14,20,5,May,2,0,ML FORECAST 2025-05-14,0.11509689516605943,0.15189343904994632,0.28389343904994635,15.091883865056005,11.824492560708176,12.911377473944636,7.42638312412036,15.097447626236832,5.240312971828166,30.146607801764898,2.1805063911113685,13.48390454257109,5.86134242250212,23.923625141028012,1.6079793224849155
2025-05-15,20,5,May,3,0,ML FORECAST 2025-05-15,0.11574355537308323,0.1507190887666527,0.2825109667352148,15.175836652100337,11.90844534775251,12.957451667920015,6.889860706586494,14.733712683450968,5.11359969105554,28.210405446804764,2.2183849841803216,13.380615938537446,6.366715436939593,25.971420422936287,1.795220713562891
2025-05-16,20,5,May,4,0,ML FORECAST 2025-05-16,0.11100457404806496,0.14296227253913957,0.27204424422558826,14.810978409103154,11.543587104755327,12.422525714252549,6.074693650536071,13.548619673733079,4.94859969105554,25.689174944205106,2.3884526948506046,12.87316748745657,5.344714576606953,22.822162413555297,1.9378109216465838
2025-05-17,20,5,May,5,1,ML FORECAST 2025-05-17,0.08956002241016674,0.12045882459569245,0.2455720574766277,13.29620874846405,10.028817444116221,9.636722829801357,3.3241469583973355,8.630138814598318,4.330730973600375,16.24802671965913,3.6594859186626927,10.334915599371111,4.019865687461898,19.368327921009953,2.9612931490929384
2025-05-18,20,5,May,6,1,ML FORECAST 2025-05-18,0.07900301141303578,0.11152713066467702,0.24306655111437123,12.19372624984888,8.926334945501052,8.344826672874209,3.1746344231376358,7.188730122411469,4.330730973600376,16.24802671965913,3.84889957697467,8.936132654346299,3.115183323118245,15.798811186333971,3.2575935955025805
2025-05-19,21,5,May,0,0,ML FORECAST 2025-05-19,0.10024790715163934,0.135199818893292,0.26717806036033737,13.541032849092499,10.273641544744672,11.635521403174964,7.005656607710874,13.40086503905767,5.240312971828166,30.146607801764898,1.9055114459175346,12.476180212541358,4.064770440865342,17.52179640238621,1.0648526365511408
2025-05-20,21,5,May,1,0,ML FORECAST 2025-05-20,0.11334257239624972,0.15453406340345635,0.28653406340345633,14.85500168312183,11.587610378774002,13.013309555508169,6.246676854810193,14.31138671926282,4.94859969105554,25.689174944205106,1.841692127613662,13.578023841150243,5.286246620931719,21.85993363322904,1.276977841971588
2025-05-21,21,5,May,2,0,ML FORECAST 2025-05-21,0.1143216331582017,0.14719964156472926,0.2785013435226984,15.19714305824574,11.92975175389791,12.797498742010392,6.136058400249537,13.98495745120439,4.94859969105554,25.689174944205106,2.3996443162353476,13.405675438339845,4.153399510179338,17.340771922946953,1.7914676199058945
2025-05-22,21,5,May,3,0,ML FORECAST 2025-05-22,0.11178280529029842,0.14270095591344062,0.27426721342853094,14.822715520612704,11.555324216264877,12.620301824126312,7.267094749918929,14.647083602217077,5.240312971828166,30.146607801764894,2.202413696486392,13.389467137270136,6.3335872830113775,26.62878936242906,1.4332483833425673
2025-05-23,21,5,May,4,0,ML FORECAST 2025-05-23,0.10837626459274312,0.1415518671990216,0.27200611274582254,14.49295026996072,11.225558965612892,12.378362015575199,6.075136985421534,13.504899309941193,4.94859969105554,25.689174944205106,2.11458825438552,12.823102808360275,5.82336121314125,24.646607801764894,1.669847461600444
2025-05-24,21,5,May,5,1,ML FORECAST 2025-05-24,0.08920687171432107,0.11142824899002664,0.241765378020451,13.200871777409635,9.933480473061808,9.651146452459368,3.3146751488241737,8.635090627683166,4.330730973600376,16.248026719659123,3.5497253249502663,10.570656986708922,2.1511959094359754,10.488797564145923,2.6302147907007125
2025-05-25,21,5,May,6,1,ML FORECAST 2025-05-25,0.06067351486610426,0.08801716239657244,0.21760246256787627,10.382777413512493,7.115386109164664,6.27978074886795,2.845014296176,4.794064071443574,4.330730973600376,16.24802671965913,4.102996664644543,6.957086128141794,3.741476913019662,20.74862808226152,3.4256912853706982
2025-05-26,22,5,May,0,0,ML FORECAST 2025-05-26,0.07458223437539006,0.11123542370571828,0.24301397872982677,10.868638501185465,7.6012471968376385,8.545911703289567,3.219640498902463,7.434821228591655,4.3307309736003745,16.248026719659123,2.322726797895898,9.469779933767205,5.753656216758316,32.104289743301955,1.3988585674182605
2025-05-27,22,5,May,1,0,ML FORECAST 2025-05-27,0.0927566581172841,0.13105374266758282,0.2579827005826164,12.91392511340812,9.64653380906029,10.746519530236657,3.956053152409206,10.248972991590325,4.453599691055539,18.12548343640614,2.167405583171462,11.324669144227265,3.0090682245332596,13.774568758766367,1.5892559691808543
2025-05-28,22,5,May,2,0,ML FORECAST 2025-05-28,0.1043576656102851,0.13961660729092057,0.27067024467040046,14.067453142529555,10.800061838181726,11.936844927227053,5.997809606514781,12.986054842686293,4.94859969105554,25.689174944205106,2.1306082153025017,12.300224171033019,3.986217131535203,17.115711308990118,1.767228971496536
2025-05-29,22,5,May,3,0,ML FORECAST 2025-05-29,0.0996831756513525,0.12608423178645875,0.254946677321913,13.768113795678904,10.500722491331075,11.465381644004523,5.752945254077091,12.269727207026072,4.94859969105554,25.689174944205106,2.3027321516743804,12.100087548902255,5.519041484236969,24.711237310131818,1.6680262467766482
2025-05-30,22,5,May,4,0,ML FORECAST 2025-05-30,0.09723500313383589,0.12848709188909377,0.2565377988555308,13.317314368071138,10.04992306372331,11.209098377677927,6.803748285988126,12.77253369183789,5.240312971828166,30.146607801764894,2.1082159903932105,12.06519908560989,5.125929418125524,22.59430861449656,1.2521152824612471
2025-05-31,22,5,May,5,1,ML FORECAST 2025-05-31,0.08371292650120521,0.11137031767435861,0.24232479993911937,12.495065332749252,9.227674028401424,8.892541933890715,3.2469221639093684,7.808733124199706,4.330730973600376,16.248026719659123,3.602523398858537,9.47957293202257,3.002471573927971,15.165461858481745,3.015492400726682
2025-06-01,22,6,Jun,6,1,ML FORECAST 2025-06-01,0.0733462289573034,0.11140089387154309,0.24284323896544963,11.468879528030772,8.201488223682945,7.583928454178938,3.0454670502361796,6.298664530814744,4.330730973600375,16.24802671965913,3.884951073851834,8.051337732532849,2.657891201467876,14.36665400808965,3.4175417954979235
2025-06-02,23,6,Jun,0,0,ML FORECAST 2025-06-02,0.09450664078029074,0.1287822351790678,0.25714218869006017,12.989217497584225,9.721826193236398,10.65146808952209,5.686319575510965,11.389187973977513,4.94859969105554,25.689174944205106,2.337749408062134,11.19288042030537,4.821980527303721,22.33785219332512,1.7963370772788547
2025-06-03,23,6,Jun,1,0,ML FORECAST 2025-06-03,0.10379179577227633,0.1477966410274075,0.27979664102740753,13.907701452011718,10.64031014766389,11.973660144187129,6.050951918414641,13.076012371546229,4.94859969105554,25.68917494420511,1.9340413078245895,12.528585744611462,4.692458170471272,20.24592673990066,1.3791157074002562
2025-06-04,23,6,Jun,2,0,ML FORECAST 2025-06-04,0.11127438924718717,0.14242851524165662,0.2744285152416566,14.864032132569356,11.596640828221528,12.702766100382986,6.07759706540933,13.831763474736775,4.94859969105554,25.689174944205106,2.1612660321863704,13.447785592779592,4.82129762219083,20.58136921138024,1.4162465397897641
2025-06-05,23,6,Jun,3,0,ML FORECAST 2025-06-05,0.1091454473229068,0.14292803464215492,0.27435606373584664,14.624469531881992,11.357078227534164,12.46784096089694,6.04095295264797,13.560194222489372,4.948599691055539,25.6891749442051,2.1566285709850526,12.943488040067113,4.818461189365678,20.47142042293628,1.6809814918148795
2025-06-06,23,6,Jun,4,0,ML FORECAST 2025-06-06,0.10742921169286457,0.13689902750770797,0.2668696623242014,14.468384999620927,11.200993695273098,12.047655460723131,7.055654813949576,13.862997302844542,5.240312971828166,30.146607801764898,2.4207295388977954,12.527783238704568,6.380015123487805,27.5,1.9406017609163584
2025-06-07,23,6,Jun,5,1,ML FORECAST 2025-06-07,0.0762520628683947,0.10604060801249303,0.23173148304862232,12.004681800941782,8.737290496593955,7.753362542120412,2.999134787089142,6.421766355609178,4.330730973600375,16.24802671965913,4.25131925882137,8.297293383954807,3.0483905477718896,16.44959492496662,3.7073884169869746
2025-06-08,23,6,Jun,6,1,ML FORECAST 2025-06-08,0.064114915136275,0.08822217135092604,0.21943748435788285,10.659861089549347,7.392469785201519,6.915922696800453,4.569519262482161,6.605072276679399,4.880369682603214,24.6466078017649,3.743938392748894,7.433059886442251,3.1970056907194935,17.482008246496452,3.2268012031070956
2025-06-09,24,6,Jun,0,0,ML FORECAST 2025-06-09,0.07898235764304992,0.11446371008989055,0.24422061894839386,11.172351188851936,7.904959884504108,9.161210313467143,5.331027376361275,9.54363799877288,4.948599691055539,25.689174944205103,2.0111408753847932,9.763277768713994,4.526748054493682,21.763243064035365,1.4090734201379416
2025-06-10,24,6,Jun,1,0,ML FORECAST 2025-06-10,0.09866980979802083,0.13432894441257098,0.2639064742274631,13.405375592011755,10.137984287663928,11.357284041291187,5.841581975479073,12.250266325714723,4.94859969105554,25.689174944205106,2.0480915507205673,11.853832701951678,5.136157709697124,22.822162413555297,1.5515428900600767
2025-06-11,24,6,Jun,2,0,ML FORECAST 2025-06-11,0.10986940313326699,0.14235315770999935,0.27435315770999935,14.612754512955355,11.345363208607527,12.645925790927276,6.081469410757539,13.778795510629276,4.94859969105554,25.689174944205106,1.9668287220280796,13.413694655671108,4.5744446323452514,19.368327921009953,1.1990598572842472
2025-06-12,24,6,Jun,3,0,ML FORECAST 2025-06-12,0.11507942059086786,0.14956194994493058,0.2813662524714797,15.072615291188072,11.805223986840245,12.913972436497266,7.422087458600204,15.095746923269303,5.240312971828166,30.146607801764894,2.1586428546908056,13.539513530130371,6.220760549304806,25.366654008089647,1.5331017610577007
2025-06-13,24,6,Jun,4,0,ML FORECAST 2025-06-13,0.1107915734517297,0.14255270437355444,0.27393849738917564,14.807389199440305,11.539997895092476,12.512285923947248,6.0680821827982445,13.631768415689953,4.94859969105554,25.689174944205106,2.295103275493057,13.267524941961707,3.8198129048362084,16.181181782119083,1.5398642574785981
2025-06-14,24,6,Jun,5,1,ML FORECAST 2025-06-14,0.0884259634452435,0.11112952072664212,0.2417031062800748,13.089770306248269,9.82237900190044,9.581564608246357,4.785889277273856,9.583854194464672,4.78359969105554,23.167944441605457,3.5082056980019125,9.921662944765513,3.798274239826476,18.407728915137312,3.1681073614827557
2025-06-15,24,6,Jun,6,1,ML FORECAST 2025-06-15,0.07295666475549155,0.10559161543141772,0.2319617048075655,11.524873768285104,8.257482463937276,7.67365829156946,3.0022899231460687,6.345217241115153,4.330730973600376,16.24802671965913,3.8512154767156446,8.391057136138803,1.9851856718203353,10.817963902452865,3.133816632146301
2025-06-16,25,6,Jun,0,0,ML FORECAST 2025-06-16,0.09319802614746603,0.1211364406323518,0.25074334503224577,12.951021871784246,9.683630567436417,10.690901845020832,5.5843326136669935,11.326634767632289,4.94859969105554,25.689174944205106,2.2601200267634134,11.533279734883344,4.498637649475036,20.80704174457057,1.4177421369009018
2025-06-17,25,6,Jun,1,0,ML FORECAST 2025-06-17,0.10213520948853072,0.13987046202542427,0.27107571877197956,13.803393719729318,10.53600241538149,11.79283702396051,5.993020868795048,12.837258201700019,4.94859969105554,25.689174944205106,2.0105566957688072,12.164669856603362,5.7450753196230355,24.646607801764894,1.6387238631259553
2025-06-18,25,6,Jun,2,0,ML FORECAST 2025-06-18,0.11075002295122738,0.15179945494316763,0.2837994549431676,14.610263748798772,11.342872444450943,12.543046527904888,6.1713392584426465,13.765786095291995,4.94859969105554,25.689174944205106,2.067217220893884,13.288069228140674,3.9751859012436914,16.632634295325794,1.3221945206580976
2025-06-19,25,6,Jun,3,0,ML FORECAST 2025-06-19,0.11504480204211794,0.14785538782132196,0.27985538782132197,15.232846761730656,11.965455457382827,12.814615932829383,7.366024756211651,14.94032771721287,5.240312971828166,30.1466078017649,2.4182308289012724,13.425561412584257,5.091339563876408,20.74862808226152,1.8072853491463992
2025-06-20,25,6,Jun,4,0,ML FORECAST 2025-06-20,0.10905917322879709,0.14273523265909718,0.274108108175154,14.51290847723515,11.245517172887322,12.382334532848674,6.077052712994827,13.510787554787964,4.94859969105554,25.689174944205106,2.1305739443864766,12.933478307384588,6.915533478241214,29.125520245901615,1.5794301698505624
2025-06-21,25,6,Jun,5,1,ML FORECAST 2025-06-21,0.08975005129453602,0.1218428525170542,0.24829209151710607,13.276819012465985,10.009427708118157,9.592360499357156,3.340153855557335,8.601783381314116,4.330730973600376,16.248026719659123,3.6844585131088294,10.11671272426479,2.841458559603028,13.774568758766367,3.160106288201195
2025-06-22,25,6,Jun,6,1,ML FORECAST 2025-06-22,0.08095452997085223,0.12144207870456719,0.2444638476635287,12.432211494886044,9.164820190538217,8.671568487899975,3.17712733719452,7.517964851494119,4.330730973600376,16.24802671965913,3.7606430069860686,9.121271377997036,2.7467125118749243,14.009041695790643,3.3109401168890074
